"URL","Path","Source where discovered","Current HTTP status","Current title","Page type","Indexability","Sitemap presence","Internal-link count","WordPress content available","Astro equivalent","Content preserved","Design preserved","SEO preserved","Final action","Redirect destination","Reason","Evidence reviewed","Final status"
"https://rkrenosolution.com/service-category/repair-expand/","/service-category/repair-expand/","generated-route; YES — service-category-sitemap; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Repair & Expand - RK Reno Solution","taxonomy","301 redirect","YES — service-category-sitemap","0","YES — inspected rendered/content snapshot","https://rkrenosolution.com/services/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/services/","Imported theme taxonomy/service intent is adequately served by the main Services page. Linked unique article count: 0; unique introduction not established.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/service/architecture-design/","/service/architecture-design/","generated-route; YES — service-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Architecture Design - RK Reno Solution","service","301 redirect","YES — service-sitemap","36","YES — inspected rendered/content snapshot","https://rkrenosolution.com/services/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/services/","Imported theme taxonomy/service intent is adequately served by the main Services page.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/service/building-construction/","/service/building-construction/","generated-route; YES — service-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Building Construction - RK Reno Solution","service","301 redirect","YES — service-sitemap","36","YES — inspected rendered/content snapshot","https://rkrenosolution.com/services/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/services/","Imported theme taxonomy/service intent is adequately served by the main Services page.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/service/building-renovation/","/service/building-renovation/","generated-route; YES — service-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","building renovation - RK Reno Solution","service","index,follow","YES — service-sitemap","32","YES — inspected rendered/content snapshot","https://rkrenosolution.com/service/building-renovation/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Route has clear RK Reno business or search intent and should retain its approved content.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/service/flooring-roofing/","/service/flooring-roofing/","generated-route; YES — service-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","flooring & roofing - RK Reno Solution","service","301 redirect","YES — service-sitemap","36","YES — inspected rendered/content snapshot","https://rkrenosolution.com/services/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/services/","Imported theme taxonomy/service intent is adequately served by the main Services page.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/service/general-contracting/","/service/general-contracting/","generated-route; YES — service-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","general contracting - RK Reno Solution","service","301 redirect","YES — service-sitemap","36","YES — inspected rendered/content snapshot","https://rkrenosolution.com/services/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/services/","Imported theme taxonomy/service intent is adequately served by the main Services page.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/service/repair-expand/","/service/repair-expand/","generated-route; YES — service-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","repair & expand - RK Reno Solution","service","301 redirect","YES — service-sitemap","70","YES — inspected rendered/content snapshot","https://rkrenosolution.com/services/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/services/","Imported theme taxonomy/service intent is adequately served by the main Services page.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/services/","/services/","generated-route; YES — page-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Services - RK Reno Solution","page","index,follow","YES — page-sitemap","38","YES — inspected rendered/content snapshot","https://rkrenosolution.com/services/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Route has clear RK Reno business or search intent and should retain its approved content.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/services/%20https://rkrenosolution.com/about-us/","/services/%20https:/rkrenosolution.com/about-us/","production-404; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","404","Page not found – RK Reno Solution","page","301 redirect","NO","6","YES — inspected rendered/content snapshot","","NOT APPLICABLE — no live genuine page","NOT APPLICABLE","YES — remains non-indexable 404","EXISTING_404","","Malformed WordPress About link is not genuine content; originating Astro links are corrected and the invalid path remains absent.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/servis-aircond-murah-kl-the-ultimate-2026-guide-to-a-colder-home/","/servis-aircond-murah-kl-the-ultimate-2026-guide-to-a-colder-home/","generated-route; YES — post-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Servis Aircond Murah KL: The Ultimate 2026 Guide to a Colder Home - RK Reno Solution","post","index,follow","YES — post-sitemap","18","YES — inspected rendered/content snapshot","https://rkrenosolution.com/servis-aircond-murah-kl-the-ultimate-2026-guide-to-a-colder-home/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Route has clear RK Reno business or search intent and should retain its approved content.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/servis-aircond-murah-kl/","/servis-aircond-murah-kl/","generated-route; YES — page-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Servis Aircond Murah KL - RK Reno Solution","page","index,follow","YES — page-sitemap","1","YES — inspected rendered/content snapshot","https://rkrenosolution.com/servis-aircond-murah-kl/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Genuine priority content is retained; owner approval and shared-system review remain.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/servis-cuci-rumah-kl-the-ultimate-2026-guide-to-a-spotless-home/","/servis-cuci-rumah-kl-the-ultimate-2026-guide-to-a-spotless-home/","generated-route; YES — post-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Servis Cuci Rumah KL: The Ultimate 2026 Guide to a Spotless Home - RK Reno Solution","post","index,follow","YES — post-sitemap","17","YES — inspected rendered/content snapshot","https://rkrenosolution.com/servis-cuci-rumah-kl-the-ultimate-2026-guide-to-a-spotless-home/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Route has clear RK Reno business or search intent and should retain its approved content.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/servis-cuci-rumah-kl/","/servis-cuci-rumah-kl/","generated-route; YES — page-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Servis Cuci Rumah KL - RK Reno Solution","page","index,follow","YES — page-sitemap","1","YES — inspected rendered/content snapshot","https://rkrenosolution.com/servis-cuci-rumah-kl/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Route has clear RK Reno business or search intent and should retain its approved content.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/shop/","/shop/","generated-route; YES — page-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Shop - RK Reno Solution","page","gone (410)","YES — page-sitemap","28","YES — inspected rendered/content snapshot","","NOT APPLICABLE — excluded demo/plugin/ecommerce content","NOT APPLICABLE","YES — explicit 410 decision","REMOVE_AND_410","","Imported WooCommerce content; no evidence RK Reno sells these products online.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/aircond-maintenance/","/tag/aircond-maintenance/","generated-route; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Aircond Maintenance - RK Reno Solution","taxonomy","301 redirect (future VPS)","NO","2","YES — inspected rendered/content snapshot","https://rkrenosolution.com/servis-aircond-murah-kl-the-ultimate-2026-guide-to-a-colder-home/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/servis-aircond-murah-kl-the-ultimate-2026-guide-to-a-colder-home/","The servicing guide directly satisfies the tag intent; a separate one-card archive adds no navigation value.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/ceiling-works/","/tag/ceiling-works/","generated-route; YES — post_tag-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Ceiling Works - RK Reno Solution","taxonomy","301 redirect","YES — post_tag-sitemap","2","YES — inspected rendered/content snapshot","https://rkrenosolution.com/tag/interior-finishing/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/tag/interior-finishing/","Exact duplicate thin archive; consolidate directly on the retained interior-finishing archive to avoid a redirect chain. Linked unique article count: 1; unique introduction not established.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/cleaning/","/tag/cleaning/","generated-route; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Cleaning - RK Reno Solution","taxonomy","301 redirect (future VPS)","NO","2","YES — inspected rendered/content snapshot","https://rkrenosolution.com/category/servis-pembersihan/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/category/servis-pembersihan/","The cleaning category preserves the same intent and adds the related deep-cleaning guide.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/guide/","/tag/guide/","generated-route; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Guide - RK Reno Solution","taxonomy","301 redirect (future VPS)","NO","2","YES — inspected rendered/content snapshot","https://rkrenosolution.com/blog/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/blog/","The primary blog archive is the genuine browsing destination for guides; the broad tag has no distinct subject.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/interior-finishing/","/tag/interior-finishing/","generated-route; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Interior Finishing - RK Reno Solution","taxonomy","noindex,follow","NO","3","YES — inspected rendered/content snapshot","https://rkrenosolution.com/tag/interior-finishing/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Two retained finishing-related guides support a focused archive with a more accurate title than interior design.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/kuala-lumpur/","/tag/kuala-lumpur/","generated-route; YES — post_tag-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Kuala Lumpur - RK Reno Solution","taxonomy","301 redirect","YES — post_tag-sitemap","2","YES — inspected rendered/content snapshot","https://rkrenosolution.com/category/servis-pembersihan/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/category/servis-pembersihan/","Exact duplicate thin archive; consolidate on the stronger category route. Linked unique article count: 1; unique introduction not established.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/office-fit-out/","/tag/office-fit-out/","generated-route; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Office Fit-Out - RK Reno Solution","taxonomy","noindex,follow","NO","2","YES — inspected rendered/content snapshot","https://rkrenosolution.com/tag/office-fit-out/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Two office fit-out guides provide a meaningful location-focused grouping.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/pemasangan-aircond/","/tag/pemasangan-aircond/","generated-route; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Pemasangan Aircond - RK Reno Solution","taxonomy","301 redirect (future VPS)","NO","1","YES — inspected rendered/content snapshot","https://rkrenosolution.com/upah-pasang-aircond-selangor-panduan-harga-pemasangan-2026/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/upah-pasang-aircond-selangor-panduan-harga-pemasangan-2026/","The retained aircond installation guide directly satisfies the old tag intent.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/waterproofing/","/tag/waterproofing/","generated-route; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Waterproofing - RK Reno Solution","taxonomy","noindex,follow","NO","3","YES — inspected rendered/content snapshot","https://rkrenosolution.com/tag/waterproofing/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Two complementary waterproofing articles provide clear topic navigation and service context.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/tag/wiring/","/tag/wiring/","generated-route; YES — post_tag-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Wiring - RK Reno Solution","taxonomy","301 redirect","YES — post_tag-sitemap","2","YES — inspected rendered/content snapshot","https://rkrenosolution.com/category/technical-guides/","YES — intent consolidated at destination","DESTINATION DESIGN REVIEWED","YES — mapped by one-hop 301","MERGE_AND_301","/category/technical-guides/","Exact duplicate thin archive; consolidate on the stronger category route. Linked unique article count: 1; unique introduction not established.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/team-detail/","/team-detail/","generated-route; YES — page-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Team Detail - RK Reno Solution","page","gone (410)","YES — page-sitemap","46","YES — inspected rendered/content snapshot","","NOT APPLICABLE — excluded demo/plugin/ecommerce content","NOT APPLICABLE","YES — explicit 410 decision","REMOVE_AND_410","","Imported or obsolete utility content has no verified business purpose.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/testimonials/","/testimonials/","generated-route; YES — page-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Testimonials - RK Reno Solution","page","noindex,follow","YES — page-sitemap","2","YES — inspected rendered/content snapshot","","PENDING OWNER EVIDENCE","PENDING OWNER EVIDENCE","PENDING OWNER DECISION","OWNER_DECISION_REQUIRED","","Identity, history, testimonials, or project claims require owner-supplied authentic content.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — OWNER DECISION PENDING"
"https://rkrenosolution.com/thank-you/","/thank-you/","generated-route; YES — page-sitemap; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Thank You - RK Reno Solution","page","noindex,follow","YES — page-sitemap","0","YES — inspected rendered/content snapshot","https://rkrenosolution.com/thank-you/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Useful form-flow utility; keep out of search results.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/upah-pasang-aircond-selangor-panduan-harga-pemasangan-2026/","/upah-pasang-aircond-selangor-panduan-harga-pemasangan-2026/","generated-route; YES — post-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Upah Pasang Aircond Selangor 2026 | Harga & Pemasangan","post","index,follow","YES — post-sitemap","62","YES — inspected rendered/content snapshot","https://rkrenosolution.com/upah-pasang-aircond-selangor-panduan-harga-pemasangan-2026/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Genuine priority content is retained; owner approval and shared-system review remain.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/upah-pasang-aircond-selangor/","/upah-pasang-aircond-selangor/","generated-route; YES — page-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Aircond Installation Selangor | Upah Pasang Aircond","page","index,follow","YES — page-sitemap","9","YES — inspected rendered/content snapshot","https://rkrenosolution.com/upah-pasang-aircond-selangor/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Genuine priority content is retained; owner approval and shared-system review remain.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/waterproofing-contractor-kuala-lumpur-the-complete-guide-to-stopping-leaks-2026/","/waterproofing-contractor-kuala-lumpur-the-complete-guide-to-stopping-leaks-2026/","generated-route; YES — post-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Waterproofing Contractor Kuala Lumpur: The Complete Guide to Stopping Leaks (2026) - RK Reno Solution","post","index,follow","YES — post-sitemap","73","YES — inspected rendered/content snapshot","https://rkrenosolution.com/waterproofing-contractor-kuala-lumpur-the-complete-guide-to-stopping-leaks-2026/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Route has clear RK Reno business or search intent and should retain its approved content.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/waterproofing-contractor-kuala-lumpur/","/waterproofing-contractor-kuala-lumpur/","generated-route; YES — page-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Waterproofing Contractor Kuala Lumpur - RK Reno Solution","page","index,follow","YES — page-sitemap","5","YES — inspected rendered/content snapshot","https://rkrenosolution.com/waterproofing-contractor-kuala-lumpur/","YES — genuine content represented","YES — close parity with documented safe differences","YES — continuity register reviewed","RETAIN_WITH_SAFE_DIFFERENCES","","Route has clear RK Reno business or search intent and should retain its approved content.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/wishlist/","/wishlist/","generated-route; YES — page-sitemap; internal links/navigation/footer/pagination; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","Wishlist - RK Reno Solution","page","gone (410)","YES — page-sitemap","1","YES — inspected rendered/content snapshot","","NOT APPLICABLE — excluded demo/plugin/ecommerce content","NOT APPLICABLE","YES — explicit 410 decision","REMOVE_AND_410","","Imported WooCommerce content; no evidence RK Reno sells these products online.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; XML sitemap inventory; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
"https://rkrenosolution.com/home-2/","/wp-content/uploads/2025/01/home.svg","internal-link; current crawl snapshot; WordPress XML/AIOSEO/Elementor/redirect and 404 inventories","200","","page","gone (410)","NO","0","YES — inspected rendered/content snapshot","","NOT APPLICABLE — excluded demo/plugin/ecommerce content","NOT APPLICABLE","YES — explicit 410 decision","REMOVE_AND_410","","Theme-demo alias/asset is not a public RK Reno content page.","live metadata/render snapshot; full WordPress content snapshot and link/image analysis; WordPress XML export; AIOSEO records; Elementor export; previous route/redirect/404 inventories","REVIEWED — FINAL ACTION ASSIGNED"
